p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	species
1.33882725256877e-95	1.68584676902028	0.195	0.052	6.8455576251094e-91	Ocupat-v02-G019456	Ocupat
3.97175882643128e-103	1.67505135590784	0.114	0.019	2.03080000554258e-98	Ocupat-v02-G036388	Ocupat
6.2228514264341e-180	1.66219204080481	0.664	0.329	3.18180616285002e-175	Ocupat-v02-G002231	Ocupat
3.53689099464639e-70	1.66043693063192	0.206	0.069	1.80844773447264e-65	Ocupat-v02-G020832	Ocupat
6.4718875506271e-86	1.65905608039161	0.17	0.044	3.30914082351114e-81	Ocupat-v02-G032239	Ocupat
0	1.64631092165198	0.305	0.027	0	Ocupat-v02-G035145	Ocupat
1.13362364330089e-148	1.63763608131476	0.529	0.218	5.7963310505618e-144	Ocupat-v02-G006119	Ocupat
5.41637622574703e-56	1.63306838138633	0.137	0.041	2.76944732798671e-51	Ocupat-v02-G033207	Ocupat
1.97971177967077e-75	1.60504612513098	0.155	0.041	1.01224643006346e-70	Ocupat-v02-G044611	Ocupat
6.99381822475454e-157	1.60345472261311	0.4	0.128	3.57600919649924e-152	Ocupat-v02-G032024	Ocupat
2.21142294226044e-149	1.5940473714025	0.5	0.196	1.13072266460718e-144	Ocupat-v02-G016697	Ocupat
1.4493939964349e-217	1.59039548616948	0.519	0.163	7.41089644317128e-213	Ocupat-v02-G007257	Ocupat
1.30012791776678e-76	1.56823065895035	0.171	0.047	6.64768405633332e-72	Ocupat-v02-G038451	Ocupat
5.21829630546532e-62	1.50869214401686	0.176	0.057	2.66816708394747e-57	Ocupat-v02-G005360	Ocupat
1.10933660987294e-135	1.49920521723244	0.526	0.236	5.67214901994132e-131	Ocupat-v02-G025321	Ocupat
2.44666425102279e-60	1.49335889620538	0.198	0.07	1.25100389819046e-55	Ocupat-v02-G019839	Ocupat
5.31744208704331e-66	1.48871360917667	0.162	0.048	2.71886131352611e-61	Ocupat-v02-G040200	Ocupat
2.56947200907014e-61	1.43688344773459	0.108	0.025	1.31379673295765e-56	Ocupat-v02-G038988	Ocupat
5.37958506881381e-57	1.43430435488308	0.11	0.028	2.75063564153519e-52	Ocupat-orphan-1529	Ocupat
1.32949614224722e-48	1.41500761446213	0.122	0.037	6.79784672492428e-44	Ocupat-v02-G027638	Ocupat
4.23239459312677e-65	1.39766681732977	0.161	0.048	2.16406567941165e-60	Ocupat-v02-G043872	Ocupat
3.40592715744287e-58	1.39113289745022	0.153	0.047	1.74148461487211e-53	Ocupat-v02-G041373	Ocupat
7.17143074325792e-66	1.38813756485705	0.172	0.053	3.66682425333521e-61	Ocupat-v02-G043623	Ocupat
6.99431075104987e-46	1.38462700837474	0.148	0.051	3.57626103011931e-41	Ocupat-v02-G030337	Ocupat
9.12475064181813e-84	1.38450199594318	0.165	0.042	4.66557625066803e-79	Ocupat-v02-G000756	Ocupat
7.09300348938239e-33	1.38010300222265	0.172	0.076	3.62672361415611e-28	Ocupat-v02-G039977	Ocupat
2.64993869889504e-14	1.37895224521915	0.187	0.116	1.35494015613202e-09	Ocupat-v02-G020679	Ocupat
2.51751182648729e-46	1.37410159741674	0.12	0.036	1.28722897200122e-41	Ocupat-v02-G013450	Ocupat
4.73737159368874e-33	1.37214847367185	0.117	0.043	2.42226546956899e-28	Ocupat-v02-G035239	Ocupat
4.15458042420383e-43	1.36483031470635	0.124	0.04	2.12427851669966e-38	Ocupat-v02-G042744	Ocupat
1.23822475848214e-39	1.36429969194746	0.107	0.034	6.33116701259501e-35	Ocupat-v02-G041707	Ocupat
1.9126053787449e-54	1.3594179023916	0.137	0.041	9.77934256206057e-50	Ocupat-v02-G018013	Ocupat
2.77392640993174e-39	1.34009739149108	0.131	0.046	1.4183363126622e-34	Ocupat-v02-G010527	Ocupat
1.4473330906502e-101	1.33985940879161	0.223	0.061	7.40035882580353e-97	Ocupat-v02-G032696	Ocupat
5.07987260888805e-126	1.332625918414	0.417	0.156	2.59738966365055e-121	Ocupat-v02-G030412	Ocupat
0	1.32294981941669	0.406	0.062	0	Ocupat-v02-G038357	Ocupat
1.03941986109549e-64	1.32085704435191	0.162	0.048	5.31465769176735e-60	Ocupat-v02-G016698	Ocupat
1.71308830194788e-59	1.31519984035189	0.162	0.051	8.75919179668972e-55	Ocupat-v02-G031443	Ocupat
2.6789946260498e-45	1.31448267682699	0.12	0.037	1.36979674224552e-40	Ocupat-v02-G005725	Ocupat
6.68908828141905e-26	1.31411833890858	0.11	0.044	3.42019772917237e-21	Ocupat-v02-G010736	Ocupat
